,subject,spam
821,"['cypriot', 'leaders', 'in', 'last', 'xhyphen', 'ditch', 'attempt', 'at', 'unification']",0
822,"['here', 'come', 'da', 'feds']",0
823,"['man', 'finds', 'lost', 'marbles', 'after', 'xdigit', 'years', 'xdot', 'xdot', 'xdot', 'xdot']",0
824,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
825,"['blood', 'pressure', 'drugs', 'xquote', 'slow', 'ageing', 'xquote']",0
826,"['xlsquareb', 'spambayes', 'xrsquareb', 'ditching', 'wordinfo']",0
827,"['re', 'xcomma', 'the', 'curse', 'of', 'india', 'socialism']",0
828,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
829,"['dawn', 'raids', 'stoke', 'fires', 'of', 'resentment']",0
830,"['re', 'xcomma', 'entrepreneurs']",0
831,"['not', 'many', 'os', 'x', 'conference', 'blogs']",0
832,"['tramp', 'update']",0
833,"['xexotic', 'xslash', 's', 'through', 'skin']",0
834,"['rdf', 'redux']",0
835,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
836,"['drivezilla', 'xhyphen', 'xhyphen', 'xexotic', 'drives', 'from', 'western', 'digital']",0
837,"['nytimes', 'xdot', 'com', 'article', 'xcomma', 'texas', 'pacific', 'goes', 'where', 'others', 'fear', 'to', 'spend']",0
838,"['promises', 'xdot']",0
839,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
840,"['re', 'xcomma', 'insert', 'signature']",0
841,['entrepreneurs'],0
842,"['xlsquareb', 'spambayes', 'xrsquareb', 'testing', 'results']",0
843,"['toward', 'mac', 'os', 'xx']",0
844,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'fire', 'xdot', 'cloudmark', 'xdot', 'com', 'is', 'having', 'issues']",0
845,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
846,['upgrade'],0
847,"['hoag', 'object']",0
848,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
849,"['xdigit', 'copy', 'of', 'nintendo', 'zine', 'going', 'for', 'xdollar', 'on', 'ebay']",0
850,"['electronic', 'circuits', 'created', 'in', 'a', 'flash']",0
851,"['new', 'light', 'on', 'a', 'lost', 'world', 'of', 'shattered', 'icons']",0
852,"['re', 'xcomma', 'alsa', 'xhyphen', 'driver', 'rebuild', 'fails', 'with', 'undeclared', 'usb', 'symbol']",0
853,"['economist', 'xcomma', 'internet', 'models', 'xcomma', 'viral', 'spread', 'xcomma', 'social', 'diseases']",0
854,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
855,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
856,"['xlsquareb', 'ximian', 'updates', 'xrsquareb', 'hyperlink', 'handling', 'in', 'gaim', 'allows', 'arbitrary', 'code', 'to', 'be', 'executed']",0
857,"['barclay', 'twins', 'buy', 'littlewoods']",0
858,"['ntk', 'now', 'xcomma', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
859,"['re', 'xcomma', 'how', 'about', 'subsidizing', 'ssl', 'access', 'to', 'google', 'xquestionm']",0
860,"['how', 'about', 'subsidizing', 'ssl', 'access', 'to', 'google', 'xquestionm']",0
861,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'the', 'cafe', 'forteana', 'is', 'back', 'online', 'xclaim', 'xclaim', 'xclaim']",0
862,"['for', 'you', 'xcomma', 'and', 'you', 'xcomma', 'and', 'timmy']",0
863,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
864,"['re', 'xcomma', 'xquote', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'xdot', 'xdot', 'xdot', 'xquote', 'xlbracket', 'was', 're', 'xcomma', 'my', 'brain', 'hurts', 'xrbracket']",0
865,"['re', 'xcomma', 'xquote', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'xdot', 'xdot', 'xdot', 'xquote', 'xlbracket', 'was', 're', 'xcomma', 'my', 'brain', 'hurts', 'xrbracket']",0
866,"['re', 'xcomma', 'linking', 'message', 'xlsquareb', 'was', 'xcomma', 're', 'xcomma', 'patch', 'to', 'complete', 'a', 'change', 'xdot', 'xdot', 'xdot', 'xrsquareb']",0
867,"['re', 'xcomma', 'introductions']",0
868,"['re', 'xcomma', 'datapower', 'announces', 'xml', 'xhyphen', 'in', 'xhyphen', 'silicon']",0
869,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'reducing', 'impact', 'from', 'tons', 'of', 'email']",0
870,"['re', 'xcomma', 'bug', 'report', 'xcomma', 'msg', 'n', 'xplus', 'xdigit', 'marked', 'read']",0
871,"['xlsquareb', 'spambayes', 'xrsquareb', 'hammie', 'xdot', 'py', 'vs', 'xdot', 'gbayes', 'xdot', 'py']",0
872,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
873,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
874,"['req', 'xcomma', 'beast', 'xslash', 'bse']",0
875,"['re', 'xcomma', 'recommended', 'viewing']",0
876,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
877,"['xquote', 'cram', 'school', 'xquote', 'operator', 'arrested', 'for', 'trying', 'to', 'cram', 'it', 'into', 'a', 'xdigit']",0
878,"['trust', 'me', 'on', 'funding', 'xcomma', 'says', 'brown']",0
879,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
880,"['japa', 'xhyphen', 'crappers', 'get', 'high', 'xhyphen', 'tech']",0
881,"['re', 'xcomma', 'digital', 'radio', 'playlists', 'are', 'prohibited', 'xquestionm', 'xclaim']",0
882,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
883,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
884,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'hot', 'rock']",0
885,"['re', 'xcomma', 'internet', 'saturation', 'xlbracket', 'but', 'not', 'in', 'iceland', 'xrbracket']",0
886,"['physics', 'auction', 'nets', 'half', 'xhyphen', 'mil', 'for', 'einstein']",0
887,['validation'],0
888,"['feeling', 'lucky']",0
889,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
890,"['re', 'xcomma', 'new', 'sequences', 'window']",0
891,"['re', 'xcomma', 'the', 'xexotic', 'annual', 'consult', 'hyperion', 'digital', 'identity', 'forum']",0
892,"['re', 'xcomma', 'the', 'xexotic', 'annual', 'consult', 'hyperion', 'digital', 'identity', 'forum']",0
893,"['cd', 'player', 'ui', 'for', 'toddlers']",0
894,"['re', 'xcomma', 'new', 'testing', 'packages']",0
895,"['re', 'xcomma', 'fw', 'xcomma', 're', 'xcomma', 'when', 'are', 'we', 'going', 'to', 'get', 'xdot', 'xlsquareb', 'making', 'alsa', 'rpms', 'xrsquareb']",0
896,"['tv', 'sports', 'babe', 'in', 'trouble', 'for', 'locker', 'room', 'antics']",0
897,"['re', 'xcomma', 'python', 'xdigit', 'xdot', 'xdigit', 'site', 'libs', 'xquestionm']",0
898,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
899,"['xlsquareb', 'satalk', 'xrsquareb', 'sa', 'cgi', 'configurator', 'scripts']",0
900,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'highest', 'xhyphen', 'scoring', 'false', 'positive']",0
901,"['re', 'xcomma', 'dylsexics', 'of', 'the', 'wrold', 'xcomma', 'untie', 'xclaim']",0
902,"['xexotic', 'am', 'an', 'enemy', 'of', 'your', 'xexotic']",0
903,"['photoshop', 'a', 'kid', 'getting', 'his', 'tounge', 'measured']",0
904,"['xlsquareb', 'sadev', 'xrsquareb', 'interesting', 'approach', 'to', 'spam', 'handling', 'xdot', 'xdot']",0
905,"['the', 'history', 'of', 'medicine']",0
906,"['parasites', 'may', 'sap', 'male', 'longevity']",0
907,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'formatting', 'a', 'windows', 'partition', 'from', 'linux']",0
908,"['gambler', 'wins', 'xdigit', 'xcomma', 'xdigit', 'xhyphen', 'and', 'spends', 'it', 'all', 'on', 'horse', 'shiat']",0
909,['sorting'],0
910,"['cellular', 'doom']",0
911,"['from', 'salon', 'xdot', 'com', 'xhyphen', 'forbidden', 'thoughts', 'about', 'xdigit', 'xslash', 'xdigit']",0
912,"['re', 'xcomma', 'apt', 'problems']",0
913,"['re', 'xcomma', 'entrepreneurs']",0
914,"['apple', 'switch', 'parodies']",0
915,"['curling', 'videogame', 'hits', 'bigtime']",0
916,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'est', 'release', 'xquestionm']",0
917,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'honor', 'is', 'not', 'in', 'csl']",0
918,"['re', 'xcomma', 're', 'xcomma', 'when', 'are', 'we', 'going', 'to', 'get', 'xdot', 'xlsquareb', 'making', 'alsa', 'rpms', 'xrsquareb']",0
919,"['fw', 'xcomma', 'some', 'xlbracket', 'null', 'xrbracket', 'eyecandy', 'packages']",0
920,"['some', 'xlbracket', 'null', 'xrbracket', 'eyecandy', 'packages']",0
921,"['re', 'xcomma', 'activebuddy']",0
922,"['bruce', 'loebrich', 'has', 'scraped', 'rss', 'feeds', 'for', 'google', 'news', 'xcomma', 'and', 'a', 'rss']",0
923,"['re', 'xcomma', 'ebusiness', 'webforms', 'xcomma', 'cluetrain', 'has', 'left', 'the', 'station']",0
924,"['re', 'xcomma', 'help', 'xclaim', 'i', 'have', 'lost', 'my', 'exmh', 'xhyphen', 'unseen', 'window', 'xclaim']",0
925,"['ray', 'ozzie', 'xcomma', 'xquote', 'how', 'long', 'before', 'we', 'see', 'auto', 'pingback', 'generator', 'spambots', 'xquestionm', 'xquote']",0
926,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
927,"['working', 'for', 'the', 'mouse']",0
928,"['soe', 'at', 'ucsc', 'looking', 'for', 'an', 'experienced', 'it', 'support', 'person']",0
929,"['recruiting', 'for', 'paiii', 'xhyphen', 'iv', 'supervisor']",0
930,"['re', 'xcomma', 'xine', 'src', 'packge', 'still', 'gives', 'errors']",0
931,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
932,"['re', 'xcomma', 'transcode', 'build', 'problem', 'xlbracket', 'was', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive', 'xrbracket']",0
933,"['problem', 'with', 'an', 'rpm', 'xdot', 'xdot', 'xdot']",0
934,"['re', 'xcomma', 'from']",0
935,"['re', 'xcomma', 'avast', 'there', 'matey']",0
936,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
937,"['re', 'xcomma', 'about', 'apt', 'xcomma', 'kernel', 'updates', 'and', 'dist', 'xhyphen', 'upgrade']",0
938,"['xlsquareb', 'spambayes', 'xrsquareb', 'ditching', 'wordinfo']",0
939,"['netatalk', 'xhyphen', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xhyphen', 'xexotic']",0
940,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
941,"['re', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive']",0
942,"['cops', 'sabotaging', 'their', 'own', 'in', 'car', 'video', 'cameras', 'to', 'avoid', 'looking']",0
943,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'preproc', 'erasing', 'message']",0
944,"['new', 'freeware', 'download']",0
945,"['cia', 'in', 'blow', 'to', 'bush', 'attack', 'plans']",0
946,"['michael', 'jordan', 'may', 'announce', 'he', 'coming', 'back', 'to', 'play', 'xdot', 'dead', 'horse']",0
947,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 're', 'xcomma', 'web', 'subscription', 'for', 'spamassassin', 'package']",0
948,"['fwd', 'xcomma', 'xlsquareb', 'politicos', 'xrsquareb', 're', 'xcomma', 'xquote', 'bowling', 'for', 'columbine', 'xcomma', 'xquote', 'opens', 'this', 'friday']",0
949,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
950,"['xlsquareb', 'sadev', 'xrsquareb', 'party', 'in', 'san', 'francisco', 'tonight']",0
951,"['sf', 'weekly', 'ultimate', 'sf', 'date', 'lineup', 'xcomma', 'xhyphen', 'xrbracket']",0
952,"['great', 'dvd', 'interaction', 'tool', 'xcomma', 'probably', 'illegal']",0
953,"['re', 'xcomma', 'flavor', 'cystals']",0
954,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
955,"['re', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot']",0
956,"['dylsexics', 'of', 'the', 'wrold', 'xcomma', 'untie', 'xclaim']",0
957,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
958,"['wannabe', 'fathers', 'ramp', 'up', 'testosterone']",0
959,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
960,"['xlsquareb', 'spambayes', 'xrsquareb', 'hammie', 'xdot', 'py', 'vs', 'xdot', 'gbayes', 'xdot', 'py']",0
961,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'mailbox', 'corruption', 'not', 'fixed', 'with', 'procmail', 'xdigit', 'xdot', 'xdigit']",0
962,"['jeremy', 'allaire', 'xcomma', 'wholistic', 'web', 'services', 'xdot']",0
963,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
964,"['brown', 'budget', 'plans', 'in', 'disarray']",0
965,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
966,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
967,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
968,"['re', 'xcomma', 'flavor', 'cystals']",0
969,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'packaging', 'risks', 'and', 'the', 'reputation', 'of', 'linux', 'distributions']",0
970,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
971,"['hello', 'everybody']",0
972,"['buffer', 'overflows']",0
973,"['re', 'xcomma', 'alsa', 'xslash', 'redhat', 'xdigit', 'compatability']",0
974,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'find', 'the', 'biggest', 'file']",0
975,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
976,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
977,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
978,"['re', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
979,"['rail', 'crash', 'bereaved', 'sue', 'over', 'line', 'safety']",0
980,"['education', 'debate']",0
981,"['now', 'heavily', 'medicated']",0
982,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 'masses', 'mass', 'xhyphen', 'check', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit']",0
983,"['xlsquareb', 'satalk', 'xrsquareb', 'ot', 'xcomma', 'dns', 'mx', 'record', 'clarification', 'please']",0
984,"['boy', 'shot', 'at', 'school', 'gate']",0
985,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'the', 'cafe', 'forteana', 'is', 'back', 'online', 'xclaim', 'xclaim', 'xclaim']",0
986,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
987,"['executive', 'pay', 'leaps', 'ahead', 'xpercent']",0
988,['canadians'],0
989,"['curb', 'your', 'celebrity']",0
990,"['underwater', 'high', 'xhyphen', 'voltage', 'photography']",0
991,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'bug', 'xdot', 'xdot', 'xdot', 'still']",0
992,"['good', 'earnings', 'report']",0
993,"['re', 'xcomma', 'help', 'xclaim', 'i', 'have', 'lost', 'my', 'exmh', 'xhyphen', 'unseen', 'window', 'xclaim']",0
994,"['re', 'xcomma', 'redhat', 'xdigit', 'xdot', 'xdigit', 'and', 'his', 'own', 'freetype']",0
995,"['re', 'xcomma', 'the', 'wrong', 'business']",0
996,"['re', 'xcomma', 'apple', 'sauced', 'xdot', 'xdot', 'xdot', 'again']",0
997,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'badly', 'formatted', 'spam', 'report', 'in', 'html', 'spam']",0
998,"['is', 'rap', 'music', 'art', 'xquestionm', 'rap', 'song', 'about', 'farting', 'answers', 'that', 'question']",0
999,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1000,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'seti', 'at', 'home']",0
1001,"['rss', 'revolt']",0
1002,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'xlsquareb', 'ot', 'xrsquareb', 'dell', 'machine', 'giving', 'me', 'hassle', 'xdot']",0
1003,"['cosmic', 'crash', 'of', 'speeding', 'jets', 'tracked']",0
1004,"['davis', 'stirs', 'grassroots', 'with', 'right', 'to', 'buy', 'promise']",0
1005,"['xdigit', 'xhyphen', 'hour', 'days', 'xdot', 'xdot', 'xdot']",0
1006,"['re', 'xcomma', 'http', 'xcomma', 'xslash', 'xslash', 'apt', 'xdot', 'nixia', 'xdot', 'no', 'xslash']",0
1007,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'that', 'wacky', 'imam']",0
1008,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
1009,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1010,"['re', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive']",0
1011,"['re', 'xcomma', 'apt', 'xdigit', 'xdot', 'xdigit', 'and', 'xdigit', 'xdot', 'xdigit']",0
1012,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 're', 'xcomma', 'awl', 'bug', 'in', 'xdigit', 'xdot', 'xdigit', 'xquestionm']",0
1013,"['outsourcing', 'reality', 'xcomma', 'integrating', 'a', 'commercial', 'physics', 'engine']",0
1014,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
1015,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
1016,"['female', 'circumcision', 'does', 'not', 'reduce', 'sexual', 'activity']",0
1017,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'too', 'funny']",0
1018,"['xdigit', 'die', 'as', 'israeli', 'helicopter', 'fires', 'on', 'palestinian', 'crowd']",0
1019,"['xlsquareb', 'spambayes', 'xrsquareb', 'all', 'but', 'one', 'testing']",0
1020,"['yoga', 'xampersand', 'painfree', 'bliss']",0
1021,"['xexotic', 'xexotic', 'warning', 'to', 'tories']",0
1022,"['digital', 'radio', 'playlists', 'are', 'prohibited', 'xquestionm', 'xclaim']",0
1023,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'collision', 'of', 'hashes', 'xquestionm']",0
1024,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
1025,"['defaulting', 'to', 'showing', 'plaintext', 'versions', 'of', 'e', 'xhyphen', 'mails']",0
1026,"['re', 'xcomma', 'cvs', 'report']",0
1027,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
1028,"['self', 'xhyphen', 'denial', 'of', 'the', 'literary', 'sort']",0
1029,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'with', 'sendmail']",0
1030,"['re', 'xcomma', 'xine', 'dependencies']",0
1031,"['microsoft', 'buys', 'xdegrees', 'xhyphen', 'secure', 'access', 'company']",0
1032,"['xlsquareb', 'spambayes', 'xrsquareb', 'maybe', 'change', 'x', 'xhyphen', 'spam', 'xhyphen', 'disposition', 'to', 'something', 'else', 'xdot', 'xdot', 'xdot']",0
1033,"['re', 'xcomma', 'xine', 'dependencies']",0
1034,"['gecko', 'adhesion', 'finally', 'sussed', 'xdot']",0
1035,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'suggestion', 'xhyphen', 'xdigit', 'levels', 'of', 'spam', 'status']",0
1036,"['re', 'xcomma', 'lifegem']",0
1037,"['re', 'xcomma', 'xine', 'cannot', 'play', 'dvds', 'xhyphen', 'xquote', 'xexotic', 'xcomma', 'xexotic', 'xunderscore', 'block', 'error', 'xquote']",0
1038,"['xlsquareb', 'spambayes', 'xrsquareb', 'xtreme', 'training']",0
1039,"['xdollar', 'xcomma', 'xdigit', 'umbrella', 'stand', 'xcomma', 'nothing', 'exceeds', 'like', 'excess']",0
1040,"['i', 'have', 'been', 'snowed', 'under', 'for', 'the', 'last', 'four', 'weeks', 'xcomma', 'working', 'on', 'the']",0
1041,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 'debian', 'spamassassin', 'xdot', 'readme', 'xdot', 'debian', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit']",0
1042,"['wifi', 'trek', 'badges']",0
1043,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'rpm', 'build', 'puts', 'wrong', 'path', 'in', 'the', 'xasterisk', 'xdot', 'cf', 'files']",0
1044,"['cobain', 'dispute', 'settled']",0
1045,"['re', 'xcomma', 'from']",0
1046,"['re', 'xcomma', 'apple', 'sauced', 'xdot', 'xdot', 'xdot', 'again']",0
1047,"['lonely', 'iguana', 'discovered', 'in', 'salford']",0
1048,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1049,"['something', 'for', 'the', 'person', 'who', 'has', 'everything']",0
1050,"['jjb', 'sports', 'chief', 'found', 'hanged']",0
1051,"['xlsquareb', 'zzzzteana', 'xrsquareb', 're', 'xcomma', 'alexander']",0
1052,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
1053,"['re', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive']",0
1054,"['a', 'living', 'memorial']",0
1055,"['food', 'xexotic', 'xexotic', 'reaction', 'identified']",0
1056,"['adams', 'linked', 'to', 'ira', 'death', 'squad']",0
1057,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
1058,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
1059,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'ready', 'for', 'release', 'xquestionm', 'xasterisk', 'no', 'xasterisk']",0
1060,"['randy', 'moss', 'smokes', 'ganja']",0
1061,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
1062,"['the', 'captain', 'has', 'turned', 'off', 'the', 'xquote', 'no', 'xexotic', 'it', 'xquote', 'sign']",0
1063,"['i', 'was', 'such', 'an', 'ugly', 'baby', 'xdot', 'xdot', 'xdot']",0
1064,"['xlsquareb', 'sadev', 'xrsquareb', 'body', 'test', 'question', 'xslash', 'd', 'xquestionm']",0
1065,"['re', 'xcomma', 'sorting']",0
1066,"['re', 'xcomma', 'living', 'love', 'xhyphen', 'another', 'legacy', 'of', 'the', 'xdigit']",0
1067,"['living', 'love', 'xhyphen', 'another', 'legacy', 'of', 'the', 'xdigit']",0
1068,"['re', 'xcomma', 'liberal', 'defnitions']",0
1069,"['liberal', 'defnitions']",0
1070,"['warplane', 'system', 'xexotic', 'stop', 'mid', 'xhyphen', 'air', 'xexotic']",0
1071,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
1072,"['man', 'rappels', 'off', 'of', 'city', 'bridge', 'trying', 'to', 'hitch', 'a', 'free', 'ride', 'on', 'a']",0
